frame,ear,threshold,mov_ear_3,mov_ear_5,mov_ear_7
640,0.2701969207520447,0.0,,,
641,0.28328985560177455,0.0,,,
642,0.30464883756870353,1.0,,,
643,0.3066196170679561,0.0,,,
644,0.3227063598725367,0.0,,,
645,0.30337800935550613,0.0,,,
646,0.30337800935550613,0.0,,,
647,0.2871987998415737,0.0,,,
648,0.32141100324183586,0.0,,,
649,0.3173576369514051,0.0,,,
650,0.3140379686910287,0.0,,,
651,0.31328928215749213,0.0,,,
652,0.32141100324183586,0.0,,,
653,0.2651038517681079,0.0,,,
654,0.26993892953872545,0.0,,,
655,0.2701969207520447,0.0,,,
656,0.26072197638635686,0.0,,,
657,0.24149120715558764,0.0,,,
658,0.2661547096077984,0.0,,,
659,0.2661547096077984,0.0,,,
660,0.2553131109588147,0.0,,,
661,0.27108037312659916,0.0,,,
662,0.24177030729434149,0.0,,,
663,0.26062251912518763,0.0,,,
664,0.26039679243213437,0.0,,,
665,0.26039679243213437,0.0,,,
666,0.2651304538597823,0.0,,,
667,0.2508758210710034,0.0,,,
668,0.2554889922495506,0.0,,,
669,0.2903640537340603,0.0,,,
670,0.25676068125500523,0.0,,,
671,0.27405589491236054,0.0,,,
672,0.27405589491236054,0.0,,,
673,0.26861883975508644,0.0,,,
674,0.2542754496517956,0.0,,,
675,0.2863691422517596,0.0,,,
676,0.26454707164822866,0.0,,,
677,0.295769335431044,0.0,,,
678,0.26039679243213437,0.0,,,
679,0.26039679243213437,0.0,,,
680,0.2749132250618093,0.0,,,
681,0.2786345664534136,0.0,,,
682,0.27368157507647345,0.0,,,
683,0.304210853754168,1.0,,,
684,0.26938165132594355,0.0,,,
685,0.24963181068769769,0.0,,,
686,0.26062251912518763,0.0,,,
687,0.2687254139448951,0.0,,,
688,0.2802829026953735,0.0,,,
689,0.25573622140060187,0.0,,,
690,0.28874635843862884,0.0,,,
691,0.27911032589574314,0.0,,,
692,0.27911032589574314,0.0,,,
693,0.26058153613666013,0.0,,,
694,0.2647143235702826,0.0,,,
695,0.27481869364466177,0.0,,,
696,0.25068332095532453,0.0,,,
697,0.23657175422429785,0.0,,,
698,0.2601287361984735,0.0,,,
699,0.2829237484816878,0.0,,,
700,0.2829237484816878,0.0,,,
701,0.30283628490473313,1.0,,,
702,0.26520330902927713,0.0,,,
703,0.2798123053674293,0.0,,,
704,0.3219042567050189,1.0,,,
705,0.3088164817437257,0.0,,,
706,0.27931253319443466,0.0,,,
707,0.26021935195752444,0.0,,,
708,0.28255220826747307,0.0,,,
709,0.2785342602347093,0.0,,,
710,0.3078280915698428,1.0,,,
711,0.3078280915698428,0.0,,,
712,0.2992869363621634,0.0,,,
713,0.3003783550944754,0.0,,,
714,0.2787360725620407,0.0,,,
715,0.26444761438705944,0.0,,,
716,0.29115402650854405,0.0,,,
717,0.2863691422517596,0.0,,,
718,0.28748017941327547,0.0,,,
719,0.2608755893385729,0.0,,,
720,0.2608755893385729,0.0,,,
721,0.24149120715558764,0.0,,,
722,0.27537180079311563,0.0,,,
723,0.26072197638635686,0.0,,,
724,0.26539716304300537,0.0,,,
725,0.26078632062995977,0.0,,,
726,0.25059450311027587,0.0,,,
727,0.2413415879828058,0.0,,,
728,0.22503429602358915,0.0,,,
729,0.26941613194669034,0.0,,,
730,0.26941613194669034,0.0,,,
731,0.2652111657662897,0.0,,,
732,0.2694786112167836,0.0,,,
733,0.2694786112167836,0.0,,,
734,0.23993117699131086,0.0,,,
735,0.25048629287317803,0.0,,,
736,0.23613606087408384,0.0,,,
737,0.2597392080006481,0.0,,,
738,0.2554210995290964,0.0,,,
739,0.23132287818675165,0.0,,,
740,0.23834287966643353,0.0,,,
741,0.24103012118113684,0.0,,,
742,0.24103012118113684,0.0,,,
743,0.2727651146281764,0.0,,,
744,0.26003893071859246,0.0,,,
745,0.2989994189385672,0.0,,,
746,0.2989994189385672,0.0,,,
747,0.2676864788430936,0.0,,,
748,0.28089766344808,0.0,,,
749,0.2599532445396602,0.0,,,
750,0.25101423859988653,0.0,,,
751,0.25065883713729953,0.0,,,
752,0.2989052089417397,0.0,,,
753,0.2992123819900171,0.0,,,
754,0.28226264849403837,0.0,,,
755,0.28226264849403837,0.0,,,
756,0.28637020071937236,0.0,,,
757,0.3080649497987993,1.0,,,
758,0.2700974634908755,0.0,,,
759,0.28255220826747307,0.0,,,
760,0.3087706021189589,1.0,,,
761,0.2598290695860982,0.0,,,
762,0.28701744845143856,0.0,,,
763,0.265122347921241,0.0,,,
764,0.2561065917709723,0.0,,,
765,0.27049436911238556,0.0,,,
766,0.26130535859791043,0.0,,,
767,0.271763212599322,0.0,,,
768,0.271763212599322,0.0,,,
769,0.2701251188569629,0.0,,,
770,0.264810328370708,0.0,,,
771,0.23068398168822857,0.0,,,
772,0.2691313119696,0.0,,,
773,0.24537900965077591,0.0,,,
774,0.2739436161088311,0.0,,,
775,0.26451592735421536,0.0,,,
776,0.28596946029448855,0.0,,,
777,0.25454081178458093,0.0,,,
778,0.25454081178458093,0.0,,,
779,0.27647985077821396,0.0,,,
780,0.27647985077821396,0.0,,,
781,0.27660936147119675,0.0,,,
782,0.2650775051701561,0.0,,,
783,0.31298137407691573,1.0,,,
784,0.2916496622416307,0.0,,,
785,0.2749132250618093,0.0,,,
786,0.31433899582519154,1.0,,,
787,0.2863691422517596,0.0,,,
788,0.26003893071859246,0.0,,,
789,0.26003893071859246,0.0,,,
790,0.2688761271677633,0.0,,,
791,0.2958832446497652,0.0,,,
792,0.2693387057966242,0.0,,,
793,0.2693387057966242,0.0,,,
794,0.2599532445396602,0.0,,,
795,0.2599532445396602,0.0,,,
796,0.30800188273017703,1.0,,,
797,0.2754868959628656,0.0,,,
798,0.25914773804191304,0.0,,,
799,0.259472498817425,0.0,,,
800,0.22615585943821664,0.0,,,
801,0.245350469800165,0.0,,,
802,0.25048629287317803,0.0,,,
803,0.2703975336538764,0.0,,,
804,0.26971469418115357,0.0,,,
805,0.26444101637705586,0.0,,,
806,0.26444101637705586,0.0,,,
807,0.2609016192639415,0.0,,,
808,0.2701969207520447,0.0,,,
809,0.2520885443467294,0.0,,,
810,0.26539716304300537,0.0,,,
811,0.27797832907236514,0.0,,,
812,0.2597392080006481,0.0,,,
813,0.2701251188569629,0.0,,,
814,0.3020507450358414,1.0,,,
815,0.28701603581191815,0.0,,,
816,0.2601300832489113,0.0,,,
817,0.3121279068435527,1.0,,,
818,0.300291165298032,0.0,,,
819,0.29175116835025783,0.0,,,
820,0.29175116835025783,0.0,,,
821,0.26043262464620665,0.0,,,
822,0.2601171877098386,0.0,,,
823,0.2601287361984735,0.0,,,
824,0.3130595821064923,1.0,,,
825,0.3130595821064923,0.0,,,
826,0.2742564606768737,0.0,,,
827,0.2765241524154228,0.0,,,
828,0.27779900979586647,0.0,,,
829,0.30877330857841534,1.0,,,
830,0.27808038936756824,0.0,,,
831,0.2781886159433481,0.0,,,
832,0.26078632062995977,0.0,,,
833,0.2601287361984735,0.0,,,
834,0.2700865304371177,0.0,,,
835,0.2700865304371177,0.0,,,
836,0.2694533126469384,0.0,,,
837,0.2779593746343091,0.0,,,
838,0.26938165132594355,0.0,,,
839,0.2740324339538798,0.0,,,
840,0.2740324339538798,0.0,,,
841,0.25924719530308227,0.0,,,
842,0.2553216422679272,0.0,,,
843,0.26072197638635686,0.0,,,
844,0.265122347921241,0.0,,,
845,0.2883632410232132,0.0,,,
846,0.2658132933325051,0.0,,,
847,0.24636959912367457,0.0,,,
848,0.2883632410232132,0.0,,,
849,0.2929988414211838,0.0,,,
850,0.29751584993197894,0.0,,,
851,0.2883632410232132,0.0,,,
852,0.27380141641817685,0.0,,,
853,0.2512263510179238,0.0,,,
854,0.28998232631363663,0.0,,,
855,0.2878890607169212,0.0,,,
856,0.3168634418644637,1.0,,,
857,0.297010612159449,0.0,,,
858,0.2725182884778541,0.0,,,
859,0.28748017941327547,0.0,,,
860,0.30664839654832,1.0,,,
861,0.30664839654832,0.0,,,
862,0.3052837920009573,0.0,,,
863,0.3213949647187031,0.0,,,
864,0.3400859248784113,0.0,,,
865,0.2828222423730607,0.0,,,
866,0.2508961225594973,0.0,,,
867,0.2561784107155296,0.0,,,
868,0.3021644104771777,1.0,,,
869,0.27970574401617654,0.0,,,
870,0.2692813451072392,0.0,,,
871,0.2878089047221519,0.0,,,
872,0.259472498817425,0.0,,,
873,0.259472498817425,0.0,,,
874,0.2834090695856394,0.0,,,
875,0.26993892953872545,0.0,,,
876,0.25956131666247373,0.0,,,
877,0.2786294222115472,0.0,,,
878,0.2786294222115472,0.0,,,
879,0.26993892953872545,0.0,,,
880,0.269282692157677,0.0,,,
881,0.26078632062995977,0.0,,,
882,0.269568188789152,0.0,,,
883,0.24646195229476028,0.0,,,
884,0.27366448922242853,0.0,,,
885,0.26156495064452134,0.0,,,
886,0.2689614591747879,0.0,,,
887,0.29358668716881214,0.0,,,
888,0.3227063598725367,1.0,,,
889,0.3227063598725367,0.0,,,
890,0.2564104671849089,0.0,,,
891,0.2751141718327683,0.0,,,
892,0.2863691422517596,0.0,,,
893,0.29641658316311026,0.0,,,
894,0.3088164817437257,1.0,,,
895,0.3183556713444197,0.0,,,
896,0.2903640537340603,0.0,,,
897,0.3284357547289092,0.0,,,
898,0.3186755288146326,0.0,,,
899,0.3227063598725367,0.0,,,
900,0.25129333873864035,0.0,,,
901,0.29400211648563457,0.0,,,
902,0.26563531791762374,0.0,,,
903,0.28807401904409213,0.0,,,
904,0.25713605132454054,0.0,,,
905,0.2657799323527273,0.0,,,
906,0.26938299837638136,0.0,,,
907,0.2505103499379498,0.0,,,
908,0.25048629287317803,0.0,,,
909,0.2703975336538764,0.0,,,
910,0.2703975336538764,0.0,,,
911,0.27078181089213593,0.0,,,
912,0.22191863938407877,0.0,,,
913,0.24177850420903332,0.0,,,
914,0.26405673913879635,0.0,,,
915,0.2657799323527273,0.0,,,
916,0.2599285268472674,0.0,,,
917,0.2556008071565632,0.0,,,
918,0.25956311457647596,0.0,,,
919,0.2417974243487055,0.0,,,
920,0.2602944010164926,0.0,,,
921,0.2811964889571059,0.0,,,
922,0.3023886180570901,1.0,,,
923,0.2864601630592525,0.0,,,
924,0.2877543184223316,0.0,,,
925,0.2877543184223316,0.0,,,
926,0.3006788565171383,1.0,,,
927,0.28276538654103067,0.0,,,
928,0.30409437745555834,0.0,,,
929,0.31635653169196365,0.0,,,
930,0.3135378342814321,0.0,,,
931,0.26143319888753724,0.0,,,
932,0.3010104276095171,0.0,,,
933,0.3350405879205316,0.0,,,
934,0.30442772302320553,0.0,,,
935,0.30442772302320553,0.0,,,
936,0.2654931678434308,0.0,,,
937,0.2889312552317558,0.0,,,
938,0.2675279480082817,0.0,,,
939,0.2751141718327683,0.0,,,
940,0.23736238442986868,0.0,,,
941,0.23691954406239527,0.0,,,
942,0.2669002805489733,0.0,,,
943,0.24001642607231308,0.0,,,
944,0.2619881980706332,0.0,,,
945,0.2619881980706332,0.0,,,
946,,,,,
947,0.2322743929044066,0.0,,,
948,0.2407976340223702,0.0,,,
949,0.26062251912518763,0.0,,,
950,0.2700974634908755,0.0,,,
951,0.24144185060709933,0.0,,,
952,0.27835452837662433,0.0,,,
953,0.25101423859988653,0.0,,,
954,0.3222121647855952,1.0,,,
955,0.271763212599322,0.0,,,
956,0.275881606299661,0.0,,,
957,0.251004111129779,0.0,,,
958,0.251004111129779,0.0,,,
959,0.3370513236888539,1.0,,,
960,0.2707803029635983,0.0,,,
961,0.27970574401617654,0.0,,,
962,0.28998232631363663,0.0,,,
963,0.25699192680106114,0.0,,,
964,0.25987675189354104,0.0,,,
965,0.2864601630592525,0.0,,,
966,0.2864601630592525,0.0,,,
967,0.26021935195752444,0.0,,,
968,0.2777203986327126,0.0,,,
969,0.27779900979586647,0.0,,,
970,0.260031855702814,0.0,,,
971,0.287216087510911,0.0,,,
972,0.27689179951051124,0.0,,,
973,0.2597392080006481,0.0,,,
974,0.29232762898265174,0.0,,,
975,0.260881606299661,0.0,,,
976,0.2598290695860982,0.0,,,
977,0.29751584993197894,0.0,,,
978,0.260238071819193,0.0,,,
979,0.260238071819193,0.0,,,
980,0.2651038517681079,0.0,,,
981,0.27039753365387637,0.0,,,
982,0.23993117699131086,0.0,,,
983,0.23993117699131086,0.0,,,
984,0.265471365262938,0.0,,,
985,0.2647143235702826,0.0,,,
986,0.2849186027292362,0.0,,,
987,0.274900204592475,0.0,,,
988,0.2601300832489113,0.0,,,
989,0.27969952048381996,0.0,,,
990,0.2652111657662897,0.0,,,
991,0.2882629348045089,0.0,,,
992,0.26444761438705944,0.0,,,
993,0.2828222423730607,0.0,,,
994,0.25560292389658607,0.0,,,
995,0.25560292389658607,0.0,,,
996,0.260155372988107,0.0,,,
997,0.28778717536217935,0.0,,,
998,0.29761775101196614,0.0,,,
999,0.2687254139448951,0.0,,,
1000,0.2916496622416307,0.0,,,
1001,0.26943164574852124,0.0,,,
1002,0.30461401002957056,1.0,,,
1003,0.3191072922527081,0.0,,,
1004,0.3139445025838764,0.0,,,
1005,0.3041366994783892,0.0,,,
1006,0.3041366994783892,0.0,,,
1007,0.31910238252481943,0.0,,,
1008,0.296324854011802,0.0,,,
1009,0.29360646283078157,0.0,,,
1010,0.259472498817425,0.0,,,
1011,0.2560773369101449,0.0,,,
1012,0.2601287361984735,0.0,,,
1013,0.2742564606768737,0.0,,,
1014,0.28386474120217475,0.0,,,
1015,0.28386474120217475,0.0,,,
1016,0.2742564606768737,0.0,,,
1017,0.2969409643315787,0.0,,,
1018,0.28799902943291994,0.0,,,
1019,0.3026256306362416,1.0,,,
1020,0.26993892953872545,0.0,,,
1021,0.2744291654468364,0.0,,,
1022,0.2744291654468364,0.0,,,
1023,0.24001642607231308,0.0,,,
1024,0.2510027640793412,0.0,,,
1025,0.232746257286822,0.0,,,
1026,0.3050841358684353,1.0,,,
1027,0.29358668716881214,0.0,,,
1028,0.2787360725620407,0.0,,,
1029,0.2787360725620407,0.0,,,
1030,0.27960006322265074,0.0,,,
1031,0.29175116835025783,0.0,,,
1032,0.2742564606768737,0.0,,,
1033,0.2936155400214665,0.0,,,
1034,0.30469221805914715,1.0,,,
1035,0.3171960085112114,0.0,,,
1036,0.29222572790266454,0.0,,,
1037,0.26946474923243346,0.0,,,
1038,0.3186211080041198,1.0,,,
1039,0.26078632062995977,0.0,,,
1040,0.28757190856458376,0.0,,,
1041,0.2877543184223316,0.0,,,
1042,0.3154456145258852,1.0,,,
1043,0.3130595821064923,0.0,,,
1044,0.29641658316311026,0.0,,,
1045,0.2701969207520447,0.0,,,
1046,0.3005627798895348,1.0,,,
1047,0.275046885657943,0.0,,,
1048,0.24663164740528443,0.0,,,
1049,0.24149120715558764,0.0,,,
1050,0.260881606299661,0.0,,,
1051,0.2509231157506913,0.0,,,
1052,0.2609016192639415,0.0,,,
1053,0.2417974243487055,0.0,,,
1054,0.2417974243487055,0.0,,,
1055,0.23790736796919712,0.0,,,
1056,0.289641811277648,0.0,,,
1057,0.27049699091504564,0.0,,,
1058,0.25914773804191304,0.0,,,
1059,0.24065192289569204,0.0,,,
1060,0.26072197638635686,0.0,,,
1061,0.25129333873864035,0.0,,,
1062,0.24624059603216883,0.0,,,
1063,0.2703975336538764,0.0,,,
1064,0.26405673913879635,0.0,,,
1065,0.2711803352599059,0.0,,,
1066,0.26039679243213437,0.0,,,
1067,0.2519761782113632,0.0,,,
1068,0.26130535859791043,0.0,,,
1069,0.26905725901319444,0.0,,,
1070,0.24768238249788588,0.0,,,
1071,0.31338599176545334,1.0,,,
1072,0.31338599176545334,0.0,,,
1073,0.25184888975257064,0.0,,,
1074,0.25184888975257064,0.0,,,
1075,0.27314833200653715,0.0,,,
1076,0.2739559484331425,0.0,,,
1077,0.2689614591747879,0.0,,,
1078,0.27725021205897926,0.0,,,
1079,0.2802829026953735,0.0,,,
1080,0.27801983805164154,0.0,,,
1081,0.30464883756870353,1.0,,,
1082,0.2567092316026432,0.0,,,
1083,0.24155804303901918,0.0,,,
1084,0.23201860681137015,0.0,,,
1085,0.26060623489133505,0.0,,,
1086,0.26060623489133505,0.0,,,
1087,0.24761360783271244,0.0,,,
1088,0.27049436911238556,0.0,,,
1089,0.2548302069037649,0.0,,,
1090,0.245350469800165,0.0,,,
1091,0.2653719080017688,0.0,,,
1092,0.23068398168822857,0.0,,,
1093,0.25625197667003136,0.0,,,
1094,0.23147918729631758,0.0,,,
1095,0.23961783342433499,0.0,,,
1096,0.25073107904281694,0.0,,,
1097,0.25518411616698505,0.0,,,
1098,0.23583819786619498,0.0,,,
1099,0.23583819786619498,0.0,,,
1100,0.24990764682891428,0.0,,,
1101,,,,,
1102,0.23201626278989979,0.0,,,
1103,0.2605134169873587,0.0,,,
1104,0.2737890934813638,0.0,,,
1105,0.26062251912518763,0.0,,,
1106,0.26062251912518763,0.0,,,
1107,0.3012452396676766,1.0,,,
1108,0.3012452396676766,0.0,,,
1109,0.2877820311203129,0.0,,,
1110,0.2718636796047663,0.0,,,
1111,0.272881991105332,0.0,,,
1112,0.2780972409639475,0.0,,,
1113,0.2770782830775373,0.0,,,
1114,0.2770782830775373,0.0,,,
